# Header: trajectory of angry bird. 

 x [m]   y [m]   t [s] 
35.694  27.294   1.763 
35.696  27.295   1.763 
35.698  27.296   1.763 
35.700  27.296   1.763 
35.702  27.297   1.763 
35.704  27.298   1.763 
35.706  27.298   1.763 
35.708  27.299   1.763 
35.710  27.300   1.764 
35.712  27.300   1.764 
35.714  27.301   1.764 
35.716  27.302   1.764 
35.718  27.302   1.764 
35.720  27.303   1.764 
35.722  27.304   1.764 
35.724  27.304   1.764 
35.726  27.305   1.764 
35.728  27.306   1.764 
35.730  27.306   1.765 
35.732  27.307   1.765 
35.734  27.308   1.765 
35.736  27.309   1.765 
35.738  27.309   1.765 
35.740  27.310   1.765 
35.742  27.311   1.765 
35.744  27.311   1.765 
35.746  27.312   1.765 
35.748  27.313   1.765 
35.750  27.313   1.766 
35.752  27.314   1.766 
35.754  27.315   1.766 
35.757  27.315   1.766 
35.759  27.316   1.766 
35.761  27.317   1.766 
35.763  27.317   1.766 
35.765  27.318   1.766 
35.767  27.319   1.766 
35.769  27.319   1.766 
35.771  27.320   1.767 
35.773  27.321   1.767 
35.775  27.321   1.767 
35.777  27.322   1.767 
35.779  27.323   1.767 
35.781  27.324   1.767 
35.783  27.324   1.767 
35.785  27.325   1.767 
35.787  27.326   1.767 
35.789  27.326   1.767 
35.791  27.327   1.768 
35.793  27.328   1.768 
35.795  27.328   1.768 
35.797  27.329   1.768 
35.799  27.330   1.768 
35.801  27.330   1.768 
35.803  27.331   1.768 
35.805  27.332   1.768 
35.807  27.332   1.768 
35.809  27.333   1.768 
35.811  27.334   1.769 
35.813  27.334   1.769 
35.815  27.335   1.769 
35.817  27.336   1.769 
35.819  27.336   1.769 
35.821  27.337   1.769 
35.823  27.338   1.769 
35.825  27.338   1.769 
35.827  27.339   1.769 
35.829  27.340   1.769 
35.831  27.340   1.770 
35.833  27.341   1.770 
35.835  27.342   1.770 
35.838  27.342   1.770 
35.840  27.343   1.770 
35.842  27.344   1.770 
35.844  27.345   1.770 
35.846  27.345   1.770 
35.848  27.346   1.770 
35.850  27.347   1.770 
35.852  27.347   1.771 
35.854  27.348   1.771 
35.856  27.349   1.771 
35.858  27.349   1.771 
35.860  27.350   1.771 
35.862  27.351   1.771 
35.864  27.351   1.771 
35.866  27.352   1.771 
35.868  27.353   1.771 
35.870  27.353   1.771 
35.872  27.354   1.772 
35.874  27.355   1.772 
35.876  27.355   1.772 
35.878  27.356   1.772 
35.880  27.357   1.772 
35.882  27.357   1.772 
35.884  27.358   1.772 
35.886  27.359   1.772 
35.888  27.359   1.772 
35.890  27.360   1.772 
35.892  27.361   1.773 
35.894  27.361   1.773 
35.896  27.362   1.773 
35.898  27.363   1.773 
35.900  27.363   1.773 
35.902  27.364   1.773 
35.904  27.365   1.773 
35.906  27.365   1.773 
35.908  27.366   1.773 
35.910  27.367   1.773 
35.912  27.367   1.774 
35.914  27.368   1.774 
35.916  27.369   1.774 
35.919  27.369   1.774 
35.921  27.370   1.774 
35.923  27.371   1.774 
35.925  27.372   1.774 
35.927  27.372   1.774 
35.929  27.373   1.774 
35.931  27.374   1.774 
35.933  27.374   1.775 
35.935  27.375   1.775 
35.937  27.376   1.775 
35.939  27.376   1.775 
35.941  27.377   1.775 
35.943  27.378   1.775 
35.945  27.378   1.775 
35.947  27.379   1.775 
35.949  27.380   1.775 
35.951  27.380   1.775 
35.953  27.381   1.776 
35.955  27.382   1.776 
35.957  27.382   1.776 
35.959  27.383   1.776 
35.961  27.384   1.776 
35.963  27.384   1.776 
35.965  27.385   1.776 
35.967  27.386   1.776 
35.969  27.386   1.776 
35.971  27.387   1.776 
35.973  27.388   1.777 
35.975  27.388   1.777 
35.977  27.389   1.777 
35.979  27.390   1.777 
35.981  27.390   1.777 
35.983  27.391   1.777 
35.985  27.392   1.777 
35.987  27.392   1.777 
35.989  27.393   1.777 
35.991  27.394   1.777 
35.993  27.394   1.778 
35.995  27.395   1.778 
35.997  27.396   1.778 
35.999  27.396   1.778 
36.002  27.397   1.778 
36.004  27.398   1.778 
36.006  27.398   1.778 
36.008  27.399   1.778 
36.010  27.400   1.778 
36.012  27.400   1.778 
36.014  27.401   1.779 
36.016  27.402   1.779 
36.018  27.402   1.779 
36.020  27.403   1.779 
36.022  27.404   1.779 
36.024  27.404   1.779 
36.026  27.405   1.779 
36.028  27.406   1.779 
36.030  27.406   1.779 
36.032  27.407   1.779 
36.034  27.408   1.780 
36.036  27.408   1.780 
36.038  27.409   1.780 
36.040  27.410   1.780 
36.042  27.410   1.780 
36.044  27.411   1.780 
36.046  27.412   1.780 
36.048  27.412   1.780 
36.050  27.413   1.780 
36.052  27.414   1.780 
36.054  27.414   1.781 
36.056  27.415   1.781 
36.058  27.416   1.781 
36.060  27.416   1.781 
36.062  27.417   1.781 
36.064  27.418   1.781 
36.066  27.418   1.781 
36.068  27.419   1.781 
36.070  27.420   1.781 
36.072  27.420   1.781 
36.074  27.421   1.782 
36.076  27.422   1.782 
36.078  27.422   1.782 
36.080  27.423   1.782 
36.083  27.424   1.782 
36.085  27.424   1.782 
36.087  27.425   1.782 
36.089  27.426   1.782 
36.091  27.426   1.782 
36.093  27.427   1.782 
36.095  27.428   1.783 
36.097  27.428   1.783 
36.099  27.429   1.783 
36.101  27.430   1.783 
36.103  27.430   1.783 
36.105  27.431   1.783 
36.107  27.432   1.783 
36.109  27.432   1.783 
36.111  27.433   1.783 
36.113  27.434   1.783 
36.115  27.434   1.784 
36.117  27.435   1.784 
36.119  27.436   1.784 
36.121  27.436   1.784 
36.123  27.437   1.784 
36.125  27.438   1.784 
36.127  27.438   1.784 
36.129  27.439   1.784 
36.131  27.440   1.784 
36.133  27.440   1.784 
36.135  27.441   1.785 
36.137  27.442   1.785 
36.139  27.442   1.785 
36.141  27.443   1.785 
36.143  27.444   1.785 
36.145  27.444   1.785 
36.147  27.445   1.785 
36.149  27.446   1.785 
36.151  27.446   1.785 
36.153  27.447   1.785 
36.155  27.448   1.786 
36.157  27.448   1.786 
36.159  27.449   1.786 
36.161  27.450   1.786 
36.164  27.450   1.786 
36.166  27.451   1.786 
36.168  27.451   1.786 
36.170  27.452   1.786 
36.172  27.453   1.786 
36.174  27.453   1.786 
36.176  27.454   1.787 
36.178  27.455   1.787 
36.180  27.455   1.787 
36.182  27.456   1.787 
36.184  27.457   1.787 
36.186  27.457   1.787 
36.188  27.458   1.787 
36.190  27.459   1.787 
36.192  27.459   1.787 
36.194  27.460   1.787 
36.196  27.461   1.788 
36.198  27.461   1.788 
36.200  27.462   1.788 
36.202  27.463   1.788 
36.204  27.463   1.788 
36.206  27.464   1.788 
36.208  27.465   1.788 
36.210  27.465   1.788 
36.212  27.466   1.788 
36.214  27.467   1.788 
36.216  27.467   1.789 
36.218  27.468   1.789 
36.220  27.469   1.789 
36.222  27.469   1.789 
36.224  27.470   1.789 
36.226  27.471   1.789 
36.228  27.471   1.789 
36.230  27.472   1.789 
36.232  27.473   1.789 
36.234  27.473   1.789 
36.236  27.474   1.790 
36.238  27.475   1.790 
36.240  27.475   1.790 
36.242  27.476   1.790 
36.244  27.477   1.790 
36.247  27.477   1.790 
36.249  27.478   1.790 
36.251  27.479   1.790 
36.253  27.479   1.790 
36.255  27.480   1.790 
36.257  27.480   1.791 
36.259  27.481   1.791 
36.261  27.482   1.791 
36.263  27.482   1.791 
36.265  27.483   1.791 
36.267  27.484   1.791 
36.269  27.484   1.791 
36.271  27.485   1.791 
36.273  27.486   1.791 
36.275  27.486   1.791 
36.277  27.487   1.792 
36.279  27.488   1.792 
36.281  27.488   1.792 
36.283  27.489   1.792 
36.285  27.490   1.792 
36.287  27.490   1.792 
36.289  27.491   1.792 
36.291  27.492   1.792 
36.293  27.492   1.792 
36.295  27.493   1.792 
36.297  27.494   1.793 
36.299  27.494   1.793 
36.301  27.495   1.793 
36.303  27.496   1.793 
36.305  27.496   1.793 
36.307  27.497   1.793 
36.309  27.498   1.793 
36.311  27.498   1.793 
36.313  27.499   1.793 
36.315  27.499   1.793 
36.317  27.500   1.794 
36.319  27.501   1.794 
36.321  27.501   1.794 
36.323  27.502   1.794 
36.325  27.503   1.794 
36.328  27.503   1.794 
36.330  27.504   1.794 
36.332  27.505   1.794 
36.334  27.505   1.794 
36.336  27.506   1.794 
36.338  27.507   1.795 
36.340  27.507   1.795 
36.342  27.508   1.795 
36.344  27.509   1.795 
36.346  27.509   1.795 
36.348  27.510   1.795 
36.350  27.511   1.795 
36.352  27.511   1.795 
36.354  27.512   1.795 
36.356  27.513   1.795 
36.358  27.513   1.796 
36.360  27.514   1.796 
36.362  27.514   1.796 
36.364  27.515   1.796 
36.366  27.516   1.796 
36.368  27.516   1.796 
36.370  27.517   1.796 
36.372  27.518   1.796 
36.374  27.518   1.796 
36.376  27.519   1.796 
36.378  27.520   1.797 
36.380  27.520   1.797 
36.382  27.521   1.797 
36.384  27.522   1.797 
36.386  27.522   1.797 
36.388  27.523   1.797 
36.390  27.524   1.797 
36.392  27.524   1.797 
36.394  27.525   1.797 
36.396  27.526   1.797 
36.398  27.526   1.798 
36.400  27.527   1.798 
36.402  27.527   1.798 
36.404  27.528   1.798 
36.406  27.529   1.798 
36.409  27.529   1.798 
36.411  27.530   1.798 
36.413  27.531   1.798 
36.415  27.531   1.798 
36.417  27.532   1.798 
36.419  27.533   1.799 
36.421  27.533   1.799 
36.423  27.534   1.799 
36.425  27.535   1.799 
36.427  27.535   1.799 
36.429  27.536   1.799 
36.431  27.537   1.799 
36.433  27.537   1.799 
36.435  27.538   1.799 
36.437  27.539   1.799 
36.439  27.539   1.800 
36.441  27.540   1.800 
36.443  27.540   1.800 
36.445  27.541   1.800 
36.447  27.542   1.800 
36.449  27.542   1.800 
36.451  27.543   1.800 
36.453  27.544   1.800 
36.455  27.544   1.800 
36.457  27.545   1.800 
36.459  27.546   1.801 
36.461  27.546   1.801 
36.463  27.547   1.801 
36.465  27.548   1.801 
36.467  27.548   1.801 
36.469  27.549   1.801 
36.471  27.550   1.801 
36.473  27.550   1.801 
36.475  27.551   1.801 
36.477  27.551   1.801 
36.479  27.552   1.802 
36.481  27.553   1.802 
36.483  27.553   1.802 
36.485  27.554   1.802 
36.487  27.555   1.802 
36.490  27.555   1.802 
36.492  27.556   1.802 
36.494  27.557   1.802 
36.496  27.557   1.802 
36.498  27.558   1.802 
36.500  27.559   1.803 
36.502  27.559   1.803 
36.504  27.560   1.803 
36.506  27.560   1.803 
36.508  27.561   1.803 
36.510  27.562   1.803 
36.512  27.562   1.803 
36.514  27.563   1.803 
36.516  27.564   1.803 
36.518  27.564   1.803 
36.520  27.565   1.804 
36.522  27.566   1.804 
36.524  27.566   1.804 
36.526  27.567   1.804 
36.528  27.568   1.804 
36.530  27.568   1.804 
36.532  27.569   1.804 
36.534  27.569   1.804 
36.536  27.570   1.804 
36.538  27.571   1.804 
36.540  27.571   1.805 
36.542  27.572   1.805 
36.544  27.573   1.805 
36.546  27.573   1.805 
36.548  27.574   1.805 
36.550  27.575   1.805 
36.552  27.575   1.805 
36.554  27.576   1.805 
36.556  27.577   1.805 
36.558  27.577   1.805 
36.560  27.578   1.806 
36.562  27.578   1.806 
36.564  27.579   1.806 
36.566  27.580   1.806 
36.568  27.580   1.806 
36.570  27.581   1.806 
36.573  27.582   1.806 
36.575  27.582   1.806 
36.577  27.583   1.806 
36.579  27.584   1.806 
36.581  27.584   1.807 
36.583  27.585   1.807 
36.585  27.586   1.807 
36.587  27.586   1.807 
36.589  27.587   1.807 
36.591  27.587   1.807 
36.593  27.588   1.807 
36.595  27.589   1.807 
36.597  27.589   1.807 
36.599  27.590   1.807 
36.601  27.591   1.808 
36.603  27.591   1.808 
36.605  27.592   1.808 
36.607  27.593   1.808 
36.609  27.593   1.808 
36.611  27.594   1.808 
36.613  27.594   1.808 
36.615  27.595   1.808 
36.617  27.596   1.808 
36.619  27.596   1.808 
36.621  27.597   1.809 
36.623  27.598   1.809 
36.625  27.598   1.809 
36.627  27.599   1.809 
36.629  27.600   1.809 
36.631  27.600   1.809 
36.633  27.601   1.809 
36.635  27.602   1.809 
36.637  27.602   1.809 
36.639  27.603   1.809 
36.641  27.603   1.810 
36.643  27.604   1.810 
36.645  27.605   1.810 
36.647  27.605   1.810 
36.649  27.606   1.810 
36.651  27.607   1.810 
36.654  27.607   1.810 
36.656  27.608   1.810 
36.658  27.609   1.810 
36.660  27.609   1.810 
36.662  27.610   1.811 
36.664  27.610   1.811 
36.666  27.611   1.811 
36.668  27.612   1.811 
36.670  27.612   1.811 
36.672  27.613   1.811 
36.674  27.614   1.811 
36.676  27.614   1.811 
36.678  27.615   1.811 
36.680  27.616   1.811 
36.682  27.616   1.812 
36.684  27.617   1.812 
36.686  27.617   1.812 
36.688  27.618   1.812 
36.690  27.619   1.812 
36.692  27.619   1.812 
36.694  27.620   1.812 
36.696  27.621   1.812 
36.698  27.621   1.812 
36.700  27.622   1.812 
36.702  27.623   1.813 
36.704  27.623   1.813 
36.706  27.624   1.813 
36.708  27.624   1.813 
36.710  27.625   1.813 
36.712  27.626   1.813 
36.714  27.626   1.813 
36.716  27.627   1.813 
36.718  27.628   1.813 
36.720  27.628   1.813 
36.722  27.629   1.814 
36.724  27.629   1.814 
36.726  27.630   1.814 
36.728  27.631   1.814 
36.730  27.631   1.814 
36.732  27.632   1.814 
36.735  27.633   1.814 
36.737  27.633   1.814 
36.739  27.634   1.814 
36.741  27.635   1.814 
36.743  27.635   1.815 
36.745  27.636   1.815 
36.747  27.636   1.815 
36.749  27.637   1.815 
36.751  27.638   1.815 
36.753  27.638   1.815 
36.755  27.639   1.815 
36.757  27.640   1.815 
36.759  27.640   1.815 
36.761  27.641   1.815 
36.763  27.642   1.816 
36.765  27.642   1.816 
36.767  27.643   1.816 
36.769  27.643   1.816 
36.771  27.644   1.816 
36.773  27.645   1.816 
36.775  27.645   1.816 
36.777  27.646   1.816 
36.779  27.647   1.816 
36.781  27.647   1.816 
36.783  27.648   1.817 
36.785  27.648   1.817 
36.787  27.649   1.817 
36.789  27.650   1.817 
36.791  27.650   1.817 
36.793  27.651   1.817 
36.795  27.652   1.817 
36.797  27.652   1.817 
36.799  27.653   1.817 
36.801  27.654   1.817 
36.803  27.654   1.818 
36.805  27.655   1.818 
36.807  27.655   1.818 
36.809  27.656   1.818 
36.811  27.657   1.818 
36.813  27.657   1.818 
36.816  27.658   1.818 
36.818  27.659   1.818 
36.820  27.659   1.818 
36.822  27.660   1.818 
36.824  27.660   1.819 
36.826  27.661   1.819 
36.828  27.662   1.819 
36.830  27.662   1.819 
36.832  27.663   1.819 
36.834  27.664   1.819 
36.836  27.664   1.819 
36.838  27.665   1.819 
36.840  27.665   1.819 
36.842  27.666   1.819 
36.844  27.667   1.820 
36.846  27.667   1.820 
36.848  27.668   1.820 
36.850  27.669   1.820 
36.852  27.669   1.820 
36.854  27.670   1.820 
36.856  27.670   1.820 
36.858  27.671   1.820 
36.860  27.672   1.820 
36.862  27.672   1.820 
36.864  27.673   1.821 
36.866  27.674   1.821 
36.868  27.674   1.821 
36.870  27.675   1.821 
36.872  27.675   1.821 
36.874  27.676   1.821 
36.876  27.677   1.821 
36.878  27.677   1.821 
36.880  27.678   1.821 
36.882  27.679   1.821 
36.884  27.679   1.822 
36.886  27.680   1.822 
36.888  27.681   1.822 
36.890  27.681   1.822 
36.892  27.682   1.822 
36.894  27.682   1.822 
36.896  27.683   1.822 
36.899  27.684   1.822 
36.901  27.684   1.822 
36.903  27.685   1.822 
36.905  27.686   1.823 
36.907  27.686   1.823 
36.909  27.687   1.823 
36.911  27.687   1.823 
36.913  27.688   1.823 
36.915  27.689   1.823 
36.917  27.689   1.823 
36.919  27.690   1.823 
36.921  27.691   1.823 
36.923  27.691   1.823 
36.925  27.692   1.824 
36.927  27.692   1.824 
36.929  27.693   1.824 
36.931  27.694   1.824 
36.933  27.694   1.824 
36.935  27.695   1.824 
36.937  27.695   1.824 
36.939  27.696   1.824 
36.941  27.697   1.824 
36.943  27.697   1.824 
36.945  27.698   1.825 
36.947  27.699   1.825 
36.949  27.699   1.825 
36.951  27.700   1.825 
36.953  27.700   1.825 
36.955  27.701   1.825 
36.957  27.702   1.825 
36.959  27.702   1.825 
36.961  27.703   1.825 
36.963  27.704   1.825 
36.965  27.704   1.826 
36.967  27.705   1.826 
36.969  27.705   1.826 
36.971  27.706   1.826 
36.973  27.707   1.826 
36.975  27.707   1.826 
36.977  27.708   1.826 
36.980  27.709   1.826 
36.982  27.709   1.826 
36.984  27.710   1.826 
36.986  27.710   1.827 
36.988  27.711   1.827 
36.990  27.712   1.827 
36.992  27.712   1.827 
36.994  27.713   1.827 
36.996  27.714   1.827 
36.998  27.714   1.827 
37.000  27.715   1.827 
37.002  27.715   1.827 
37.004  27.716   1.827 
37.006  27.717   1.828 
37.008  27.717   1.828 
37.010  27.718   1.828 
37.012  27.718   1.828 
37.014  27.719   1.828 
37.016  27.720   1.828 
37.018  27.720   1.828 
37.020  27.721   1.828 
37.022  27.722   1.828 
37.024  27.722   1.828 
37.026  27.723   1.829 
37.028  27.723   1.829 
37.030  27.724   1.829 
37.032  27.725   1.829 
37.034  27.725   1.829 
37.036  27.726   1.829 
37.038  27.727   1.829 
37.040  27.727   1.829 
37.042  27.728   1.829 
37.044  27.728   1.829 
37.046  27.729   1.830 
37.048  27.730   1.830 
37.050  27.730   1.830 
37.052  27.731   1.830 
37.054  27.731   1.830 
37.056  27.732   1.830 
37.058  27.733   1.830 
37.061  27.733   1.830 
37.063  27.734   1.830 
37.065  27.735   1.830 
37.067  27.735   1.831 
37.069  27.736   1.831 
37.071  27.736   1.831 
37.073  27.737   1.831 
37.075  27.738   1.831 
37.077  27.738   1.831 
37.079  27.739   1.831 
37.081  27.740   1.831 
37.083  27.740   1.831 
37.085  27.741   1.831 
37.087  27.741   1.832 
37.089  27.742   1.832 
37.091  27.743   1.832 
37.093  27.743   1.832 
37.095  27.744   1.832 
37.097  27.744   1.832 
37.099  27.745   1.832 
37.101  27.746   1.832 
37.103  27.746   1.832 
37.105  27.747   1.832 
37.107  27.748   1.833 
37.109  27.748   1.833 
37.111  27.749   1.833 
37.113  27.749   1.833 
37.115  27.750   1.833 
37.117  27.751   1.833 
37.119  27.751   1.833 
37.121  27.752   1.833 
37.123  27.752   1.833 
37.125  27.753   1.833 
37.127  27.754   1.834 
37.129  27.754   1.834 
37.131  27.755   1.834 
37.133  27.756   1.834 
37.135  27.756   1.834 
37.137  27.757   1.834 
37.139  27.757   1.834 
37.142  27.758   1.834 
37.144  27.759   1.834 
37.146  27.759   1.834 
37.148  27.760   1.835 
37.150  27.760   1.835 
37.152  27.761   1.835 
37.154  27.762   1.835 
37.156  27.762   1.835 
37.158  27.763   1.835 
37.160  27.763   1.835 
37.162  27.764   1.835 
37.164  27.765   1.835 
37.166  27.765   1.835 
37.168  27.766   1.836 
37.170  27.767   1.836 
37.172  27.767   1.836 
37.174  27.768   1.836 
37.176  27.768   1.836 
37.178  27.769   1.836 
37.180  27.770   1.836 
37.182  27.770   1.836 
37.184  27.771   1.836 
37.186  27.771   1.836 
37.188  27.772   1.837 
37.190  27.773   1.837 
37.192  27.773   1.837 
37.194  27.774   1.837 
37.196  27.774   1.837 
37.198  27.775   1.837 
37.200  27.776   1.837 
37.202  27.776   1.837 
37.204  27.777   1.837 
37.206  27.778   1.837 
37.208  27.778   1.838 
37.210  27.779   1.838 
37.212  27.779   1.838 
37.214  27.780   1.838 
37.216  27.781   1.838 
37.218  27.781   1.838 
37.220  27.782   1.838 
37.222  27.782   1.838 
37.225  27.783   1.838 
37.227  27.784   1.838 
37.229  27.784   1.839 
37.231  27.785   1.839 
37.233  27.785   1.839 
37.235  27.786   1.839 
37.237  27.787   1.839 
37.239  27.787   1.839 
37.241  27.788   1.839 
37.243  27.789   1.839 
37.245  27.789   1.839 
37.247  27.790   1.839 
37.249  27.790   1.840 
37.251  27.791   1.840 
37.253  27.792   1.840 
37.255  27.792   1.840 
37.257  27.793   1.840 
37.259  27.793   1.840 
37.261  27.794   1.840 
37.263  27.795   1.840 
37.265  27.795   1.840 
37.267  27.796   1.840 
37.269  27.796   1.841 
37.271  27.797   1.841 
37.273  27.798   1.841 
37.275  27.798   1.841 
37.277  27.799   1.841 
37.279  27.799   1.841 
37.281  27.800   1.841 
37.283  27.801   1.841 
37.285  27.801   1.841 
37.287  27.802   1.841 
37.289  27.802   1.842 
37.291  27.803   1.842 
37.293  27.804   1.842 
37.295  27.804   1.842 
37.297  27.805   1.842 
37.299  27.806   1.842 
37.301  27.806   1.842 
37.303  27.807   1.842 
37.306  27.807   1.842 
37.308  27.808   1.842 
37.310  27.809   1.843 
37.312  27.809   1.843 
37.314  27.810   1.843 
